source_id,nbs_id,family,tables,citation,doi,url,access_status,blocker,access_route,target_library_path,status,assigned,date_added,note,doi_verified
terrace_soilmoisture_metaanalysis_china_2019,water_harvesting_conservation,terracing,T3,Chen et al. (2020). How can terracing impact on soil moisture variation in China? A meta-analysis. Agricultural Water Management.,10.1016/j.agwat.2019.105849,https://doi.org/10.1016/j.agwat.2019.105849,paywalled,"paywalled (Elsevier, closed access)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/terrace_soilmoisture_metaanalysis_china_2019.pdf,pending,Namita-J,2026-08-05,Meta-analysis of terrace -> soil-moisture / drought-buffering magnitude. Namita-J via CGIAR institutional. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
terraces_mitigate_2015_drought_ethiopia_2018,water_harvesting_conservation,terracing,T3,(2018) Soil water management practices (terraces) helped to mitigate the 2015 drought in Ethiopia. Agricultural Water Management.,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5985715/,oa,OA (websearch:publisher-OA/PMC/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/terraces_mitigate_2015_drought_ethiopia_2018.pdf,pending,Namita-J,2026-08-05,"Top T3 drought-buffering pick, LMIC dryland. Check hybrid free version first; queue institutional as fallback. Namita-J. | free PDF via publisher-OA/PMC [high]: https://pmc.ncbi.nlm.nih.gov/articles/PMC5985715/ | DOI FAILED verification (doi_unresolved); original DOI blanked — acquire by TITLE.",false
terrace_failure_connectivity_runoff_semiarid_2009,water_harvesting_conservation,terracing,T3,Meerkerk et al. (2009). Application of connectivity theory to model the impact of terrace failure on runoff in semi‐arid catchments. Hydrological Processes.,10.1002/hyp.7376,https://doi.org/10.1002/hyp.7376,paywalled,"paywalled (Wiley, closed access)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/terrace_failure_connectivity_runoff_semiarid_2009.pdf,pending,Namita-J,2026-08-05,Hazard-to-structure (terrace failure) evidence for T3 failure-risk side. Namita-J via CGIAR institutional. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
runoff_soilloss_rainfed_terraces_nepal_2003,water_harvesting_conservation,terracing,T3,Gardner et al. (2003). Runoff and soil erosion on cultivated rainfed terraces in the Middle Hills of Nepal. Applied Geography.,10.1016/s0143-6228(02)00069-3,https://doi.org/10.1016/s0143-6228(02)00069-3,paywalled,"paywalled (Elsevier, closed access)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/runoff_soilloss_rainfed_terraces_nepal_2003.pdf,pending,Namita-J,2026-08-05,LMIC (Nepal) rainfed-terrace runoff/erosion; med relevance. Lower priority. Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
stone_terraces_tigray_yield_profit_1999,water_harvesting_conservation,terracing,T6,"Gebremedhin et al. (1999). Effects of stone terraces on crop yields and farm profitability: Results of on-farm research in Tigray, northern Ethiopia. Journal of Soil and Water Conservation.",10.1080/00224561.1999.12457282,https://doi.org/10.1080/00224561.1999.12457282,paywalled,paywalled (Taylor & Francis / JSWC),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/stone_terraces_tigray_yield_profit_1999.pdf,pending,Namita-J,2026-08-05,Namita-J via CGIAR institutional access. High-value T6 yield+profitability on-farm dataset for stone terraces. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
stone_bund_terraces_yield_swethiopia_2021,water_harvesting_conservation,terracing,T6,Wolka et al. (2021). Spatial variation in soil properties and crop yield on stone bund terraces in southwest Ethiopia. Soil Use and Management.,10.1111/sum.12777,https://oar.icrisat.org/12993/1/Soil%20Use%20Manage_38_1736-1748_2022.pdf,oa,OA (websearch:agency-repo/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/stone_bund_terraces_yield_swethiopia_2021.pdf,pending,Namita-J,2026-08-05,Namita-J via CGIAR access. Yield + soil-moisture across terrace positions; complements OA Gumara 2020. | free PDF via agency-repo [high]: https://oar.icrisat.org/12993/1/Soil%20Use%20Manage_38_1736-1748_2022.pdf,true
swc_terraces_potato_yields_2019,water_harvesting_conservation,terracing,T6,Liang et al. (2019). Estimated potential impacts of soil and water conservation terraces on potato yields under different climate conditions. Journal of Soil and Water Conservation.,10.2489/jswc.74.3.225,https://doi.org/10.2489/jswc.74.3.225,paywalled,paywalled (SWCS/Taylor & Francis),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/swc_terraces_potato_yields_2019.pdf,pending,Namita-J,2026-08-05,Namita-J via CGIAR access. Modelled yield impacts — lower priority; acquire only if OA candidates under-cover the crop-water-availability angle. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
dahlke_2012_terrace_soils_yemen_suitability,water_harvesting_conservation,terracing,T4,"Pietsch et al. (2012). Terrace soils in the Yemen Highlands: Using physical, chemical and radiometric data to assess their suitability for agriculture and their vulnerability to degradation. Geoderma.",10.1016/j.geoderma.2012.03.027,https://edoc.unibas.ch/entities/publication/ce47457e-51ec-420f-bfc2-29d513ab3dae,oa,OA (websearch:university-repo/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/dahlke_2012_terrace_soils_yemen_suitability.pdf,pending,Namita-J,2026-08-05,"Screened-in high-relevance terrace soil-suitability (depth/texture/WHC), MENA dryland. Namita-J retrieve via CGIAR institutional access; upload PDF to SharePoint library/water_harvesting/ and set SRC.library_path. | free PDF via university-repo [med]: https://edoc.unibas.ch/entities/publication/ce47457e-51ec-420f-bfc2-29d513ab3dae",true
beckers_2019_runoff_terraced_wadi_gis,water_harvesting_conservation,terracing,T4,Bruins et al. (2019). GIS-based hydrological modelling to assess runoff yields in ancient-agricultural terraced wadi fields (central Negev desert). Journal of Arid Environments.,10.1016/j.jaridenv.2019.02.010,https://doi.org/10.1016/j.jaridenv.2019.02.010,paywalled,Elsevier paywall (closed access),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/beckers_2019_runoff_terraced_wadi_gis.pdf,pending,Namita-J,2026-08-05,Screened-in: GIS runoff-yield siting of terraced wadi WH fields (drylands). Namita-J CGIAR institutional access; SharePoint upload + SRC.library_path. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
wh_insitu_rwh_landscape_africa_2009,water_harvesting_conservation,in_situ,T3,"Vohland et al. (2009). A review of in situ rainwater harvesting (RWH) practices modifying landscape functions in African drylands. Agriculture, Ecosystems &amp; Environment.",10.1016/j.agee.2009.01.010,https://cgspace.cgiar.org/items/2851dd53-6c1a-4ebb-9c27-9713f434af3a,oa,OA (websearch:cgiar-cgspace/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/wh_insitu_rwh_landscape_africa_2009.pdf,pending,Namita-J,2026-08-05,High-priority T3 review; Namita-J via CGIAR institutional access. | free PDF via cgiar-cgspace [high]: https://cgspace.cgiar.org/items/2851dd53-6c1a-4ebb-9c27-9713f434af3a,true
wh_insitu_arid_suitability_method_2014,water_harvesting_conservation,in_situ,T3,Oweis T. et al. / de Winnaar (2014). The potential of in situ rainwater harvesting in arid regions: developing a methodology to identify suitable areas.,,https://openalex.org/W2000960672,paywalled,paywalled (closed access); DOI to confirm on retrieval,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/wh_insitu_arid_suitability_method_2014.pdf,pending,Namita-J,2026-08-05,Suitability-siting method + T3 aridity context; CGIAR institutional access. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,
wh_insitu_tied_ridge_yield_stability_2017,water_harvesting_conservation,in_situ,T3,"(2017). Minimum tillage, tied ridging and mulching for better maize yield and yield stability in the Central Highlands.",,https://openalex.org/W2624799388,paywalled,paywalled (closed access),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/wh_insitu_tied_ridge_yield_stability_2017.pdf,pending,Namita-J,2026-08-05,89 cites; yield-stability-under-variability = T3. Screened-in but paywalled; CGIAR access. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,
swc_adoption_impact_switching_ethiopia_2013,water_harvesting_conservation,in_situ,T6,Abdulai et al. (2013). The Adoption and Impact of Soil and Water Conservation Technology: An Endogenous Switching Regression Application. Land Economics.,10.3368/le.90.1.26,https://doi.org/10.3368/le.90.1.26,paywalled,paywalled (Land Economics / UW Press),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/swc_adoption_impact_switching_ethiopia_2013.pdf,pending,Namita-J,2026-08-05,Top-cited T6 adoption+yield-impact anchor (Ethiopia). CGIAR institutional access via Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
kassie_csa_adoption_drylands_2016,water_harvesting_conservation,in_situ,T6,Kpadonou et al. (2017). Advancing climate-smart-agriculture in developing drylands: Joint analysis of the adoption of multiple on-farm soil and water conservation technologies in West African Sahel. Land Use Policy.,10.1016/j.landusepol.2016.10.050,https://www.sciencedirect.com/science/article/am/pii/S0264837716300187,oa,OA (websearch:publisher-OA/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/kassie_csa_adoption_drylands_2016.pdf,pending,Namita-J,2026-08-05,Dryland multi-practice SWC adoption. CGIAR institutional access. | free PDF via publisher-OA [high]: https://www.sciencedirect.com/science/article/am/pii/S0264837716300187,true
swc_yield_runoff_soilloss_ssa_meta_2018,water_harvesting_conservation,in_situ,T6,"Wolka et al. (2018). Effects of soil and water conservation techniques on crop yield, runoff and soil loss in Sub-Saharan Africa: A review. Agricultural Water Management.",10.1016/j.agwat.2018.05.016,https://doi.org/10.1016/j.agwat.2018.05.016,paywalled,paywalled (Elsevier),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/swc_yield_runoff_soilloss_ssa_meta_2018.pdf,pending,Namita-J,2026-08-05,SSA SWC yield/runoff meta-analysis - high-value T6. Check for OA green copy; else CGIAR access. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
swc_adoption_burkina_faso_2004,water_harvesting_conservation,in_situ,T6,Sidibé (2005). Farm-level adoption of soil and water conservation techniques in northern Burkina Faso. Agricultural Water Management.,10.1016/j.agwat.2004.09.002,https://www.academia.edu/34734056/Farm_level_adoption_of_soil_and_water_conservation_techniques_in_northern_Burkina_Faso,oa,OA (websearch:academia/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/swc_adoption_burkina_faso_2004.pdf,pending,Namita-J,2026-08-05,Seminal Sahel adoption study. CGIAR institutional access. | free PDF via academia [med]: https://www.academia.edu/34734056/Farm_level_adoption_of_soil_and_water_conservation_techniques_in_northern_Burkina_Faso,true
nyamadzawo_contour_ridges_zimbabwe_2013,water_harvesting_conservation,in_situ,T6,"Assessing crop yield benefits from in situ rainwater harvesting through contour ridges in semi-arid Zimbabwe. Physics and Chemistry of the Earth, 2013.",,https://www.sciencedirect.com/science/article/abs/pii/S1474706513001253,paywalled,paywalled (Elsevier),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/nyamadzawo_contour_ridges_zimbabwe_2013.pdf,pending,Namita-J,2026-08-05,"In-situ contour ridges yield benefit, LMIC dryland. DOI to confirm on acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually. | DOI FAILED verification (title_mismatch); original DOI blanked — acquire by TITLE.",false
conservation_tillage_maize_global_meta_2022,water_harvesting_conservation,in_situ,T6,Zhang et al. (2022). Conservation tillage or plastic film mulching? A comprehensive global meta-analysis based on maize yield and nitrogen use efficiency. Science of The Total Environment.,10.1016/j.scitotenv.2022.154869,https://doi.org/10.1016/j.scitotenv.2022.154869,paywalled,paywalled (Elsevier),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/conservation_tillage_maize_global_meta_2022.pdf,pending,Namita-J,2026-08-05,Global tillage yield meta. Med relevance (geography-mixed). Lower acquisition priority. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
conservation_tillage_semiarid_loess_wue_2020,water_harvesting_conservation,in_situ,T6,Peng et al. (2020). Conservation tillage increases yield and precipitation use efficiency of wheat on the semi-arid Loess Plateau of China. Agricultural Water Management.,10.1016/j.agwat.2020.106024,https://doi.org/10.1016/j.agwat.2020.106024,paywalled,paywalled (Elsevier),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/conservation_tillage_semiarid_loess_wue_2020.pdf,pending,Namita-J,2026-08-05,Semi-arid in-situ tillage yield+WUE. Med relevance (China-temperate). Lower priority. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
wolka2018_swc_ssa_meta,water_harvesting_conservation,in_situ,T4,"Wolka et al. (2018). Effects of soil and water conservation techniques on crop yield, runoff and soil loss in Sub-Saharan Africa: A review. Agricultural Water Management.",10.1016/j.agwat.2018.05.016,https://doi.org/10.1016/j.agwat.2018.05.016,paywalled,Elsevier paywall (closed access),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/wolka2018_swc_ssa_meta.pdf,pending,Namita-J,2026-08-05,High-priority: SSA in-situ/cross-slope SWC x slope x runoff meta-analysis. Namita-J via CGIAR institutional access. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
gismcda_swc_siting_2014,water_harvesting_conservation,in_situ,T4,"Krois et al. (2014). GIS-based multi-criteria evaluation to identify potential sites for soil and water conservation techniques in the Ronquillo watershed, northern Peru. Applied Geography.",10.1016/j.apgeog.2014.04.006,https://doi.org/10.1016/j.apgeog.2014.04.006,paywalled,Elsevier paywall (closed access),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/gismcda_swc_siting_2014.pdf,pending,Namita-J,2026-08-05,Direct SWC siting MCDA weights+criteria. Namita-J via CGIAR institutional access. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
kahinda2008_sa_rwh_suitability,water_harvesting_conservation,in_situ,T4,"Kahinda et al. (2008). Developing suitability maps for rainwater harvesting in South Africa. Physics and Chemistry of the Earth, Parts A/B/C.",10.1016/j.pce.2008.06.047,https://doi.org/10.1016/j.pce.2008.06.047,paywalled,Elsevier paywall (closed access),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/kahinda2008_sa_rwh_suitability.pdf,pending,Namita-J,2026-08-05,In-field (in-situ) vs ex-field RWH suitability criteria. Namita-J via CGIAR institutional access. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
kadam2012_scscn_india_rwh,water_harvesting_conservation,in_situ,T4,"Kadam et al. (2012). Identifying Potential Rainwater Harvesting Sites of a Semi-arid, Basaltic Region of Western India, Using SCS-CN Method. Water Resources Management.",10.1007/s11269-012-0031-3,https://www.academia.edu/99568766/Identifying_Potential_Rainwater_Harvesting_Sites_of_a_Semi_arid_Basaltic_Region_of_Western_India_Using_SCS_CN_Method,oa,OA (websearch:academia/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/3_WaterHarvesting/kadam2012_scscn_india_rwh.pdf,pending,Namita-J,2026-08-05,"SCS-CN runoff + siting, semi-arid India. Partial-scope (leans storage structures); acquire to extract runoff/CN + slope thresholds. Namita-J via CGIAR. | free PDF via academia [med]: https://www.academia.edu/99568766/Identifying_Potential_Rainwater_Harvesting_Sites_of_a_Semi_arid_Basaltic_Region_of_Western_India_Using_SCS_CN_Method",true
cook_patton_2020_mapping_regrowth_potential,forest_restoration,passive_regeneration,T4,Cook-Patton et al. (2020). Mapping carbon accumulation potential from global natural forest regrowth. Nature.,10.1038/s41586-020-2686-x,https://escholarship.org/uc/item/09f6k3zb,oa,OA (websearch:university-repo/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/cook_patton_2020_mapping_regrowth_potential.pdf,pending,Namita-J,2026-08-05,Nature paywall. Flagship global regeneration-potential surface - high priority acquire (Namita-J). Supplementary data layers likely open on figshare; check for free spatial layer. | free PDF via university-repo [high]: https://escholarship.org/uc/item/09f6k3zb,true
cloud_forest_active_vs_passive_pasture_2018,forest_restoration,passive_regeneration,T4,"Trujillo-Miranda et al. (2018). Active versus passive restoration: Recovery of cloud forest structure, diversity and soil condition in abandoned pastures. Ecological Engineering.",10.1016/j.ecoleng.2018.03.011,https://www.academia.edu/74838465/Active_versus_passive_restoration_Recovery_of_cloud_forest_structure_diversity_and_soil_condition_in_abandoned_pastures,oa,OA (websearch:academia/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/cloud_forest_active_vs_passive_pasture_2018.pdf,pending,Namita-J,2026-08-05,Elsevier paywall. Medium priority (site-level supporting evidence). Namita-J. | free PDF via academia [med]: https://www.academia.edu/74838465/Active_versus_passive_restoration_Recovery_of_cloud_forest_structure_diversity_and_soil_condition_in_abandoned_pastures,true
crouzeilles_2016_natregen_biodiversity_spatial_planning,forest_restoration,passive_regeneration,T4,Latawiec et al. (2016). Natural regeneration and biodiversity: a global meta‐analysis and implications for spatial planning. Biotropica.,10.1111/btp.12386,https://doi.org/10.1111/btp.12386,paywalled,closed_access,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/crouzeilles_2016_natregen_biodiversity_spatial_planning.pdf,pending,Namita-J,2026-08-05,Wiley paywall. High priority - spatial-planning meta-analysis. Namita-J. | possible free copy (LOW conf-verify): https://www.researchgate.net/publication/310630808_Natural_regeneration_and_biodiversity_a_global_meta-analysis_and_implications_for_spatial_planning,true
chazdon_guariguata_2016_natregen_tool,forest_restoration,passive_regeneration,T6,Chazdon et al. (2016). Natural regeneration as a tool for large‐scale forest restoration in the tropics: prospects and challenges. Biotropica.,10.1111/btp.12381,https://cgspace.cgiar.org/items/be93ad69-4a1b-4ef3-9749-b35ae25ed448,oa,OA (websearch:agency/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/chazdon_guariguata_2016_natregen_tool.pdf,pending,Namita-J,2026-08-05,Wiley/Biotropica paywalled; no OA copy found via OpenAlex. Route to Namita-J for institutional/library retrieval; a green PDF may exist on ResearchGate/CIFOR repository. Seminal T6 source for this family - acquire before extraction. | free PDF via agency [high]: https://cgspace.cgiar.org/items/be93ad69-4a1b-4ef3-9749-b35ae25ed448,true
atlantic_rainforest_recovery_time_2008,forest_restoration,passive_regeneration,T3,Liebsch et al. (2008). How long does the Atlantic Rain Forest take to recover after a disturbance? Changes in species composition and ecological features during secondary succession. Biological Conservation.,10.1016/j.biocon.2008.04.013,https://uenf.br/posgraduacao/ecologia-recursosnaturais/wp-content/uploads/sites/7/2019/05/Liebsch-et-al-2008-prova-de-conhecimentos-em-ecologia.pdf,oa,OA (websearch:university-repo/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/atlantic_rainforest_recovery_time_2008.pdf,pending,Namita-J,2026-08-05,"Screened-in stock candidate; passive recovery-timescale evidence (Atlantic Forest, LMIC). Needs institutional/SharePoint acquisition by Namita-J. | free PDF via university-repo [high]: https://uenf.br/posgraduacao/ecologia-recursosnaturais/wp-content/uploads/sites/7/2019/05/Liebsch-et-al-2008-prova-de-conhecimentos-em-ecologia.pdf",true
sec_regrowth_resilience_slashburn_amazon_2005,forest_restoration,passive_regeneration,T3,Gehring et al. (2005). Resilience of secondary forest regrowth after slash-and-burn agriculture in central Amazonia. Journal of Tropical Ecology.,10.1017/s0266467405002543,https://doi.org/10.1017/s0266467405002543,paywalled,"paywalled (Cambridge Core, closed access)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/sec_regrowth_resilience_slashburn_amazon_2005.pdf,pending,Namita-J,2026-08-05,"Screened-in stock candidate; fire-disturbance regrowth resilience (Amazonia, LMIC). Needs institutional/SharePoint acquisition by Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.",true
more_than_just_trees_reforestation_success_ldc_2011,forest_restoration,active_planting,T6,Le et al. (2012). More than just trees: Assessing reforestation success in tropical developing countries. Journal of Rural Studies.,10.1016/j.jrurstud.2011.07.006,https://doi.org/10.1016/j.jrurstud.2011.07.006,paywalled,"paywalled (Elsevier, closed access)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/more_than_just_trees_reforestation_success_ldc_2011.pdf,pending,Namita-J,2026-08-05,High-relevance LMIC reforestation-success T6 source; needs library acquisition (Namita-J). | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
lowcost_co2_removal_tropical_reforestation_2019,forest_restoration,active_planting,T6,Busch et al. (2019). Potential for low-cost carbon dioxide removal through tropical reforestation. Nature Climate Change.,10.1038/s41558-019-0485-x,https://doi.org/10.1038/s41558-019-0485-x,paywalled,"paywalled (Springer Nature, closed access)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/lowcost_co2_removal_tropical_reforestation_2019.pdf,pending,Namita-J,2026-08-05,Direct cost_per_tCO2e evidence with spatial cost surfaces; acquire for T6 cost lane (Namita-J). | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
carbon_accumulation_afforestation_metaanalysis_2009,forest_restoration,active_planting,T6,LAGANIÈRE et al. (2009). Carbon accumulation in agricultural soils after afforestation: a meta‐analysis. Global Change Biology.,10.1111/j.1365-2486.2009.01930.x,https://www.academia.edu/14499241/Carbon_accumulation_in_agricultural_soils_after_afforestation_a_meta_analysis,oa,OA (websearch:academia/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/carbon_accumulation_afforestation_metaanalysis_2009.pdf,pending,Namita-J,2026-08-05,Carbon-outcome meta-analysis; med priority (soil-carbon accounting). Acquire only if carbon-magnitude ranges needed (Namita-J). | free PDF via academia [med]: https://www.academia.edu/14499241/Carbon_accumulation_in_agricultural_soils_after_afforestation_a_meta_analysis,true
fr_zomer_cdm_afforestation_suit_2008,forest_restoration,active_planting,T4,"Zomer et al. (2008). Climate change mitigation: A spatial analysis of global land suitability for clean development mechanism afforestation and reforestation. Agriculture, Ecosystems &amp; Environment.",10.1016/j.agee.2008.01.014,https://cgiarcsi.community/wp-content/uploads/2019/01/zomer-et-al-2008-a-spatial-analysis-of-global-land-suitability-for-clean-development-mechanism-affresotation-and-reforestation.pdf,oa,OA (websearch:agency/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/fr_zomer_cdm_afforestation_suit_2008.pdf,pending,Namita-J,2026-08-05,High-priority seminal global A/R suitability. Check for CIFOR/ICRAF green OA copy before purchase. | free PDF via agency [high]: https://cgiarcsi.community/wp-content/uploads/2019/01/zomer-et-al-2008-a-spatial-analysis-of-global-land-suitability-for-clean-development-mechanism-affresotation-and-reforestation.pdf,true
fr_semiarid_reforestation_spatial_planning_2026,forest_restoration,active_planting,T4,Oliveira et al. (2026). Optimizing reforestation for soil conservation in semi-arid landscapes: A heuristic-based spatial planning framework. Journal of Environmental Management.,10.1016/j.jenvman.2026.129374,https://doi.org/10.1016/j.jenvman.2026.129374,paywalled,"paywalled (Elsevier, oa_status=closed)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/fr_semiarid_reforestation_spatial_planning_2026.pdf,pending,Namita-J,2026-08-05,Recent spatial-planning method for reforestation siting; strong T4 fit. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
fr_nucleation_seedling_planting_2024,forest_restoration,active_planting,T4,Fonseca et al. (2024). Complementing seedling planting with nucleation techniques increases forest restoration potential in areas around bauxite mining. Land Degradation &amp; Development.,10.1002/ldr.5118,https://doi.org/10.1002/ldr.5118,paywalled,"paywalled (Wiley, oa_status=closed)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/fr_nucleation_seedling_planting_2024.pdf,pending,Namita-J,2026-08-05,Active-planting + distance-to-remnant regeneration-potential proxy. Med priority. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
reforest_water_yield_drought_risk_2022,forest_restoration,active_planting,T3,Teo et al. (2022). Large‐scale reforestation can increase water yield and reduce drought risk for water‐insecure regions in the <scp>Asia‐Pacific</scp>. Global Change Biology.,10.1111/gcb.16404,https://doi.org/10.1111/gcb.16404,paywalled,"paywalled (closed, Wiley)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/reforest_water_yield_drought_risk_2022.pdf,pending,Namita-J,2026-08-05,Namita-J: institutional access; high-priority (high T3 drought-risk relevance). | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
reforestation_flood_wetspa_hornad_2006,forest_restoration,active_planting,T3,"Bahremand et al. (2006). WetSpa Model Application for Assessing Reforestation Impacts on Floods in Margecany–Hornad Watershed, Slovakia. Water Resources Management.",10.1007/s11269-006-9089-0,https://www.researchgate.net/publication/225650894_WetSpa_Model_Application_for_Assessing_Reforestation_Impacts_on_Floods_in_Margecany-Hornad_Watershed_Slovakia,oa,OA (websearch:researchgate/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/reforestation_flood_wetspa_hornad_2006.pdf,pending,Namita-J,2026-08-05,Namita-J: institutional access; flood-cover hazard evidence. | free PDF via researchgate [med]: https://www.researchgate.net/publication/225650894_WetSpa_Model_Application_for_Assessing_Reforestation_Impacts_on_Floods_in_Margecany-Hornad_Watershed_Slovakia,true
afforestation_erosion_sediment_catchments_2009,forest_restoration,active_planting,T3,Porto et al. (2009). Investigating the effects of afforestation on soil erosion and sediment mobilisation in two small catchments in Southern Italy. CATENA.,10.1016/j.catena.2009.01.007,https://doi.org/10.1016/j.catena.2009.01.007,paywalled,"paywalled (closed, Elsevier)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/afforestation_erosion_sediment_catchments_2009.pdf,pending,Namita-J,2026-08-05,Namita-J: institutional access; erosion-control hazard evidence. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
enrichment_planting_seedling_survival_tradeoffs_2018,forest_restoration,active_planting,T3,"Laughlin et al. (2018). Tree Seedling Survival Depends on Canopy Age, Cover and Initial Composition: Trade-offs in Forest Restoration Enrichment Planting. Ecological Restoration.",10.3368/er.36.1.52,https://doi.org/10.3368/er.36.1.52,paywalled,"paywalled (closed, UW Press)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/enrichment_planting_seedling_survival_tradeoffs_2018.pdf,pending,Namita-J,2026-08-05,Namita-J: high-priority; direct F3 enrichment-planting survival. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.,true
